Applicant_Gender,Manager_Joining_Designation,Manager_Current_Designation,Manager_Grade,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Business_Sourced,zipcode_grp_x,zipcode_grp_y,Manager_Joining_Quarter,Application_Receipt_Quarter,Manager_Joining_Year,Application_Receipt_Year,Applicant_Marital_Status_M,Applicant_Marital_Status_S,Applicant_Marital_Status_W,Applicant_Occupation_Others,Applicant_Occupation_Salaried,Applicant_Occupation_Self Employed,Applicant_Occupation_Student,Applicant_Qualification_Associate/Fellow of Acturial Society of India,Applicant_Qualification_Associate/Fellow of Institute of Company Secretories of India,Applicant_Qualification_Associate/Fellow of Insurance Institute of India,Applicant_Qualification_Certified Associateship of Indian Institute of Bankers,Applicant_Qualification_Class X,Applicant_Qualification_Class XII,Applicant_Qualification_Graduate,Applicant_Qualification_Masters of Business Administration,Applicant_Qualification_Others,Applicant_Qualification_Professional Qualification in Marketing
0,1,2,3.0,0,0,0.0,0.0,196422.0,10.0,0,0,0,3,2,2003,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,0,0,0.0,1.0,226278.0,10.0,0,0,0,3,2,2007,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,0,0.0,2.0,45000.0,2.0,0,0,0,1,2,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,1,0.0,0.0,35100.0,2.0,0,0,0,2,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,216690.0,7.0,0,0,0,3,2,2004,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,0.0,0.0,155534.0,4.0,0,0,0,3,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,0.0,1.0,350257.0,17.0,0,0,0,1,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,0.0,0.0,107939.0,6.0,0,0,0,3,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,4,5.0,0,0,1.0,0.0,634158.0,13.0,0,0,0,4,2,2001,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,1,4.0,1.0,245278.0,5.0,0,0,0,2,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,0.0,0.0,694303.0,33.0,1,0,0,4,2,2004,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,1,0.0,0.0,294009.0,11.0,1,0,0,2,2,2004,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,1,4.0,4.0,92166.0,5.0,1,9,0,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,224191.0,8.0,1,0,0,4,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3.0,0,0,0.0,0.0,247828.0,16.0,1,0,4,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3.0,0,0,0.0,0.0,247828.0,16.0,1,0,4,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,9,9,3,2,2007,2008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,3.0,2.0,165913.0,8.0,1,0,0,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,5.0,0.0,109676.0,3.0,1,9,9,1,2,2008,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,3,4.0,0,0,0.0,0.0,301034.0,14.0,1,0,0,4,2,2005,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,2,3.0,0,0,1.0,2.0,301351.0,9.0,1,0,9,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,1,9,4,2,2,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,0,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,2.0,1,1,3.0,3.0,50109.0,2.0,0,0,9,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,2.0,0,0,1.0,1.0,186624.0,7.0,1,0,0,3,2,2005,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2,2,3.0,1,0,1.0,0.0,11666.0,1.0,1,0,9,2,2,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,1.0,0.0,246963.0,10.0,0,0,0,2,2,2006,2008,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,181783.0,7.0,0,0,0,4,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3,4.0,1,0,0.0,0.0,21450.0,2.0,0,0,0,4,2,2007,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,0,2.0,1.0,476492.0,16.0,0,0,0,4,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,1,0,2.0,1.0,229000.0,2.0,0,0,0,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,0,1.0,0.0,222717.0,8.0,0,0,0,2,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,0,1.0,0.0,871303.0,17.0,0,0,0,4,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,2.0,2.0,200173.0,12.0,0,0,0,3,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,2.0,2.0,68059.0,4.0,0,0,9,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,0,0.0,0.0,55072.0,3.0,0,0,0,2,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3.0,1,0,3.0,0.0,239687.0,6.0,0,0,0,1,2,2008,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,4,4,5.0,0,0,0.0,0.0,196775.0,9.0,0,0,4,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2,2,3.0,0,1,2.0,2.0,136831.0,6.0,0,0,0,4,2,2007,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,3.0,1.0,40123.0,2.0,0,9,0,1,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,2.0,0,0,2.0,2.0,79533.0,5.0,1,0,9,2,2,2007,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,3.0,1.0,40123.0,2.0,1,9,0,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,1,1.0,1.0,490767.0,16.0,1,0,0,1,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,3,4.0,0,0,1.0,0.0,1441630.0,25.0,1,0,0,4,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,2.0,0.0,144338.0,7.0,1,0,0,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,0,0,9,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,2.0,0,0,3.0,0.0,198132.0,11.0,1,0,0,4,2,2007,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,9,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,4,4,5.0,0,0,1.0,0.0,615449.0,17.0,1,0,9,3,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,6.0,0,0,2.0,1.0,247860.0,12.0,1,0,4,4,2,2003,2008,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,0.0,0.0,694303.0,33.0,1,0,0,4,2,2004,2008,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3,4.0,1,0,0.0,0.0,0.0,0.0,1,0,0,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,3.0,3.0,177312.0,11.0,1,0,9,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,1,0,9,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,1.0,0.0,225000.0,2.0,1,0,9,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,3,4.0,0,0,2.0,0.0,241562.0,5.0,1,0,0,4,2,2003,2008,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,2.0,774709.0,11.0,1,0,9,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,0,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,5,6.0,0,0,0.0,1.0,215417.0,6.0,1,0,0,2,2,2001,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,0,0,0.0,2.0,213542.0,13.0,1,0,9,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,1.0,1.0,119814.0,5.0,1,0,0,3,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,0,5.0,0.0,80328.0,2.0,1,0,0,1,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,3.0,180263.0,8.0,1,0,9,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,3,4.0,0,0,2.0,3.0,903508.0,41.0,1,0,4,1,2,2003,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,2.0,1.0,822307.0,20.0,1,0,9,2,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3.0,0,0,2.0,1.0,476492.0,16.0,1,0,9,4,2,2006,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,0,2.0,1.0,230654.0,10.0,1,0,4,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,4.0,0,1,1.0,0.0,866904.0,25.0,1,0,0,2,2,2004,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,0,1.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,6.0,2.0,104557.0,6.0,0,0,0,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,1,0,3.0,0.0,0.0,0.0,0,0,0,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,1,0.0,0.0,0.0,0.0,0,0,0,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,0.0,0.0,288471.0,13.0,0,0,0,3,2,2003,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,1.0,1.0,0.0,0.0,0,0,0,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,2.0,2.0,397203.0,14.0,0,0,0,2,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,0.0,0.0,694303.0,33.0,0,0,0,4,2,2004,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,0,1.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,0,1,6.0,3.0,658258.0,18.0,0,0,0,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,1.0,186624.0,7.0,0,0,0,3,2,2005,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,1.0,0.0,535518.0,16.0,0,0,0,4,2,2005,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,5.0,0,0,0.0,0.0,418084.0,14.0,0,0,0,1,2,2003,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,3,4.0,0,0,1.0,0.0,1441630.0,25.0,0,0,0,4,2,2006,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,0,1.0,2.0,126050.0,5.0,0,0,0,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,0.0,0.0,532669.0,19.0,1,0,0,2,2,2004,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3,4.0,1,0,0.0,0.0,0.0,0.0,1,0,0,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,2,3,4.0,0,0,0.0,1.0,567116.0,16.0,1,0,0,4,2,2001,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3,4.0,0,0,2.0,0.0,110313.0,6.0,1,0,0,1,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,2.0,0,1,2.0,3.0,298009.0,9.0,1,0,9,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,2.0,0,0,0.0,0.0,648936.0,14.0,1,0,0,4,2,2005,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,5.0,0,0,2.0,2.0,506060.0,20.0,1,0,4,4,2,2004,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,3,3,4.0,1,0,2.0,0.0,0.0,0.0,1,0,0,2,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,9,9,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,1.0,1.0,400836.0,14.0,1,0,9,3,2,2003,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,1,0,9,2,2,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3,4.0,1,0,2.0,0.0,0.0,0.0,1,0,0,2,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3,4.0,1,0,3.0,1.0,34423.0,2.0,0,0,0,1,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,2,4,5.0,0,1,2.0,0.0,751349.0,23.0,0,9,0,2,2,2001,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,2.0,1.0,629354.0,27.0,0,0,0,4,2,2003,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,3,4.0,0,0,1.0,0.0,1441630.0,25.0,0,0,0,4,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3.0,1,1,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3,4.0,1,1,2.0,1.0,647042.0,7.0,0,0,0,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,1,3.0,0.0,378072.0,16.0,0,0,0,2,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,1.0,0.0,86435.0,4.0,0,0,0,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,0.0,0.0,532669.0,19.0,0,0,0,2,2,2004,2008,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,1.0,0.0,0.0,0.0,1,0,0,2,2,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,1,1.0,0.0,589981.0,11.0,1,0,9,2,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,0,1.0,0.0,871303.0,17.0,1,0,9,4,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,0,3,2,2007,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,0.0,0.0,19824.0,1.0,1,0,9,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,0,5.0,0.0,527458.0,27.0,1,0,9,4,2,2005,2008,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,0.0,0.0,377886.0,12.0,1,0,0,4,2,2001,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,1,1,1.0,0.0,64332.0,1.0,1,0,0,1,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,1,0,3.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,5.0,0,0,2.0,0.0,617564.0,17.0,1,0,0,1,2,2004,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,0,6.0,5.0,664699.0,17.0,1,0,9,1,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,1,5.0,2.0,129231.0,6.0,1,0,9,1,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,1.0,268577.0,11.0,1,0,0,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,0.0,0.0,651012.0,36.0,1,0,0,1,2,2004,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,1,0,1.0,3.0,115068.0,5.0,1,0,0,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,4,3,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,0.0,0.0,269529.0,11.0,1,0,0,2,2,2006,2008,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,1.0,0.0,208215.0,10.0,1,0,0,4,2,2005,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,1,1.0,0.0,0.0,0.0,1,0,9,2,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,6,5,8.0,0,0,0.0,0.0,1220576.0,35.0,1,0,9,1,2,2004,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,0,0.0,0.0,0.0,0.0,1,0,0,2,2,2008,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,0,3,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,0.0,0.0,517891.0,23.0,1,0,9,3,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,1.0,0.0,0.0,0.0,0,0,0,1,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,2.0,0.0,225597.0,14.0,0,0,0,3,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,6.0,0,0,3.0,2.0,764918.0,8.0,0,0,0,4,2,2003,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,4,5.0,0,1,2.0,1.0,1267858.0,16.0,0,0,0,2,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,4,4,5.0,1,0,2.0,3.0,229247.0,7.0,0,0,0,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,0.0,0.0,322515.0,13.0,0,0,0,2,2,2002,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,1,1.0,2.0,216082.0,8.0,0,0,0,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,4,5.0,0,1,2.0,0.0,751349.0,23.0,0,9,0,2,2,2001,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3,3,4.0,1,1,1.0,0.0,0.0,0.0,0,0,0,2,2,2008,2008,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3,3,4.0,1,0,3.0,1.0,40123.0,2.0,0,9,0,1,2,2008,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,4,6.0,0,0,0.0,0.0,205000.0,4.0,0,0,0,4,2,2001,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,0,4.0,3.0,65936.0,5.0,0,0,0,4,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,4.0,1.0,523648.0,10.0,1,0,9,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,3,4.0,0,0,3.0,0.0,919112.0,31.0,0,0,0,4,2,2006,2008,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,4,3,2,2007,2008,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,3,4.0,0,0,0.0,4.0,200098.0,5.0,1,0,0,4,2,2007,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,2.0,0,1,1.0,0.0,672147.0,9.0,0,0,4,3,2,2007,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,1,1,1.0,0.0,0.0,0.0,1,0,4,2,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,1,1,0.0,0.0,0.0,0.0,1,0,0,2,2,2008,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,0.0,0.0,283903.0,14.0,1,0,0,4,2,2003,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3.0,0,0,7.0,4.0,162335.0,6.0,1,0,0,1,2,2008,2008,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,1,2.0,4.0,1815318.0,32.0,0,0,0,2,2,2006,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,3,4.0,0,0,1.0,1.0,468942.0,11.0,1,0,0,3,2,2002,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,1,0,3.0,2.0,157152.0,6.0,1,0,9,4,2,2007,2008,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,3,4.0,1,0,0.0,0.0,0.0,0.0,1,0,9,2,2,2008,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
